ID,SMILE
ID0010823,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
ID0010824,*SC(=O)C[C@H](O)CCCCCCC>>*SC(=O)C/C=C\CCCCCC
ID0010825,Cc1ncc(C[n+]2c(C(C)O)sc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1>>CC(=O)[C@](C)(O)C(=O)O
ID0010826,O=C(O)c1cccc(C(=O)CC[C@H]2OC(O)[C@H](O)[C@@H]2O)c1>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CCC(=O)c2cccc(C(=O)O)c2)[C@@H](O)[C@H]1O
ID0010827,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C
ID0010828,N#Cc1cn([C@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2[nH]cnc(=O)c12>>N#Cc1cn([C@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2ncnc(NC(CC(=O)O)C(=O)O)c12
ID0010829,CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O>>CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ID0010830,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CCN2C)cc1O>>COc1ccc(C[C@@H]2c3cc(O)c(OC)cc3CCN2C)cc1O
ID0010831,N=C(N)N[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H]1O>>N[C@@H]1[C@@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@H]1O
ID0010832,O=C(O)/C=C\C(=C/C(=O)O)C(=O)O>>O=C(O)CC1(C(=O)O)C=CC(=O)O1
ID0010833,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC1>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0010834,NC(Cc1c[nH]cn1)C(=O)O>>O=C(O)C(=O)Cc1c[nH]cn1
ID0010835,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O>>*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC
ID0010836,O=C(O)CCC(=O)c1cccnc1>>CNCCCC(=O)c1cccnc1
ID0010837,C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(CC)c1C)/C=c1\[nH]c3c(c1C)C(=O)C(C(=O)OC)C=3C1=C(CCC(=O)O)[C@H](C)C(=N1)C=2>>C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(=CC)c1C)=Cc1[nH]c3c(c1C)C(=O)CC3=C1N=C(C=2)[C@@H](C)C1CCC(=O)O
ID0010838,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(O)cc1>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1
ID0010839,*NC(=O)C(Cc1c[nH]cn1)NC(*)=O>>*NC(=O)C(NC(*)=O)[C@H](O)c1c[nH]cn1
ID0010840,COC(=O)c1ccccc1>>O=C(O)c1ccccc1
ID0010841,*NC(=O)CCCC[C@@H]1CCSS1>>*NC(=O)CCCC[C@@H](S)CCSC(=O)CC(C)C
ID0010842,NC(CCCC(N)C(=O)O)C(=O)O>>NCCCCC(N)C(=O)O
ID0010843,C=C1[C@@H](OC(C)=O)C[C@H](O)[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(C)=O)C[C@@H]([C@@H](O)[C@H]12)C3(C)C>>C=C1[C@@H](OC(C)=O)CC[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(C)=O)C[C@@H]([C@@H](O)[C@H]12)C3(C)C
ID0010844,O=C(O)c1ccc(S(=O)(=O)O)cc1>>O=C(O)c1ccc(O)c(O)c1
ID0010845,N#C[C@@H](O)c1ccc(O)cc1>>ON=CCc1ccc(O)cc1
ID0010846,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)[C@H](O)[C@@H](O)[C@@H]1O>>O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
ID0010847,*O[C@@H]1OC[C@@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O[C@@H]3OC[C@@H](O*)[C@H](O)[C@H]3O)[C@H]2O)[C@H]1O>>O[C@@H]1[C@@H](O)[C@H](O)OC[C@H]1O
ID0010848,O=[N+]([O-])c1ccc(O)cc1>>O=[N+]([O-])c1ccc(O[C@@H]2OC[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1
ID0010849,Oc1ccccc1>>NC(Cc1ccc(O)cc1)C(=O)O
ID0010850,C[C@H]1O[C@H](CC(=O)O)Cc2c1c(O)c1c(O)cccc1c2O>>C[C@H]1O[C@H](CC(=O)O)Cc2c1c(O)c1c(O)ccc(O)c1c2O
ID0010851,C[N+](C)(C)C(Cc1c[nH]c(=S)[nH]1)C(=O)O>>C[N+](C)(C)C(Cc1c[nH]c([S+]([O-])CC(N)C(=O)O)n1)C(=O)O
ID0010852,CC12CCC=C1C1CCC3CCCCC3(C)C1CC2>>CC12CCCCC1CCC1C2CCC2(C)CCC[C@@]12C=O
ID0010853,O=C1CCC(=O)CC1>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C1CC(=O)CCC1=N
ID0010854,NCCCCNCCCN>>CC(=O)NCCCNCCCCNCCCN
ID0010855,NC(CS)C(=O)O>>NC(CCSCC(N)C(=O)O)C(=O)O
ID0010856,CC(C)C(=O)C=CC(C(=O)O)C(=O)C(=O)O>>CC(C)c1ccc(C(=O)O)c(O)c1O
ID0010857,*SC(=O)/C=C(\*)C>>*SC(=O)C=C(*)CC(=O)O
ID0010858,CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](CC(=O)C(O)C4(C)C)[C@]3(C)C(=O)C[C@]12C>>CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](CC(=O)C(O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
ID0010859,C[C@@](O)(CC(=O)O)C(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)C(=O)O
ID0010860,CC(C)Nc1nc(N)nc(Cl)n1>>CC(C)Nc1nc(=O)nc(N)[nH]1
ID0010861,NC(CCCCNCC(=O)C(O)C(O)C(O)COP(=O)(O)O)C(=O)O>>NCCCCC(N)C(=O)O
ID0010862,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC1>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0010863,CSCCCCCCC/C(=C/C(=O)O)C(=O)O>>CSCCCCCCCC(O)(CC(=O)O)C(=O)O
ID0010864,NCP(=O)(O)O>>O=C(O)CNCP(=O)(O)O
ID0010865,Cn1cncc1CC(N)C(=O)O>>NC(Cc1c[nH]cn1)C(=O)O
ID0010866,*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O*)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O>>CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@@H]1O
ID0010867,O=C(O)C1CC(=O)C(O)C(=O)C1>>O=C1C(O)CC(O)(C(=O)O)CC1O
ID0010868,CC[C@H]1CCC[C@H](O)C(C)C(=O)C=CC[C@H](O)C[C@H](O)C/C=C/C=C/C=C/C(=O)O1>>CC[C@H]1CCC[C@H](O)[C@@H](C)[C@H](O)C/C=C/[C@H](O)C[C@H](O)C/C=C/C=C/C=C/C(=O)O1
ID0010869,*C(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(*)=O>>*C(=O)OC[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(*)=O
ID0010870,*O[C@@H]1OC[C@@H](O[C@@H]2OC[C@@H](O[C@@H]3OC[C@@H](*)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@H]2OC(C(=O)O)[C@@H](OC)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O>>*O[C@@H]1OC[C@@H](O[C@@H]2OC[C@@H](O[C@@H]3OC[C@@H](*)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
ID0010871,CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O>>CCCCC/C=C\C/C=C\C=C\C=C\[C@@H]1O[C@H]1CCCC(=O)O
ID0010872,O=C1CCCCC1O>>O=C1OCCCCC1O
ID0010873,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12>>CC1=CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
ID0010874,O=C1C(CO)OCC(O)C1O>>OC[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O
ID0010875,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C>>CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ID0010876,[1*][C@@H](N[2*])[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2NC(C)=O)O1>>[1*][C@@H](N[2*])[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1
ID0010877,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O>>CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ID0010878,O=c1ccn(C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1>>OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
ID0010879,NC(=O)/C=C\C(=O)O>>O=CNC(=O)/C=C\C(=O)O
ID0010880,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12>>C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43CO)[C@@H]1CCC2=O
ID0010881,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(=O)C1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
ID0010882,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O>>CC(C)=CCC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)(O)O
ID0010883,CC(CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>CC(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
ID0010884,O=C(O)C=Cc1ccccc1O>>O=C(O)/C=C\c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ID0010885,O=C(O)C(CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O>>O=C(O)C(CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ID0010886,O=C(O)CCC(=O)c1cccnc1>>O=C(O)CCC(=O)c1ccc(=O)[nH]c1
ID0010887,CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ID0010888,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O>>CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(C)C(=O)O
ID0010889,CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C>>CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C
ID0010890,O=C(O)C=CCC(=O)C(=O)O>>O=C(O)C=CCC(=O)C(=O)O
ID0010891,*OP(=O)(O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)[C@H](O)[C@@H]1OP(=O)(O)O*>>*OP(=O)(O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=S)[C@H](O)[C@@H]1OP(=O)(O)O*
ID0010892,OCc1ccc2ccccc2c1>>Cc1ccc2ccccc2c1
ID0010893,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C>>CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ID0010894,c1ccc2c(c1)-c1ccccc1[C@@H]1O[C@H]21>>c1ccc2c(c1)ccc1ccccc12
ID0010895,CC1=CCCC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C>>CC1=CCCC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
ID0010896,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O[C@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@@H]1O)C(O)C(=O)NCCC(=O)NCCS>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C(O)C(=O)NCCC(=O)NCCS
ID0010897,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O>>*OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*
ID0010898,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(C(=O)O)ccc1O>>O=C(O)c1ccc(O)cc1
ID0010899,*O[C@@H]1O[C@H](CO)[C@@H](OC2OC(CO)C(=O)C(O)C2O)[C@H](O)[C@H]1O>>*O[C@@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O
ID0010900,C=CCc1ccc(O)cc1>>C=CCc1ccc(OC)cc1
ID0010901,CC(=O)C(=O)O>>O=C(O)C(=O)CC(O)C(=O)O
ID0010902,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O>>CCCCC[C@H](O)/C=C/[C@@H]1C(C/C=C\CCCC(=O)O)C(=O)C[C@H]1O
ID0010903,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)NC(=O)CCC(N)C(=O)O)[C@@H](O)[C@H]2O)c(=O)n1>>NC(CCC(=O)O)C(=O)O
ID0010904,O=C(O)Cc1ccc(O)o1>>O=C(O)CC1(C(=O)O)C=CC(=O)O1
ID0010905,O=C(O)CC(=O)O>>*SC(=O)CC(=O)O
ID0010906,O=C(C(O)CO)C(O)COP(=O)(O)O>>CC(=O)C(O)C(O)COP(=O)(O)O
ID0010907,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1>>ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
ID0010908,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
ID0010909,O=C1NC(=O)c2c1c1c3cccc(Cl)c3[nH]c1c1c2c2cccc(Cl)c2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O>>CO[C@H]1[C@H](O)[C@@H](O)[C@H](n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)O[C@@H]1CO
ID0010910,O=C(O)C(=O)Cc1ccc(O)cc1>>O=C(O)Cc1cc(O)ccc1O
ID0010911,*NC(=O)C(Cc1c[nH]c(CCC(C(N)=O)[N+](C)(C)C)n1)NC(*)=O>>*NC(=O)C(Cc1cn([C@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(CCC(C(N)=O)[N+](C)(C)C)n1)NC(*)=O
ID0010912,O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(O)cc3CC2C(=O)[O-])CC(C(=O)O)N1>>O=CCC1=CC(C(=O)O)=NC(C(=O)O)C1
ID0010913,NCCCCN>>NCCCCNCCCN
ID0010914,Nc1nc(=O)c2c([nH]1)N=C1OC(COP(=O)(O)O)C(S)C(S)C1N2>>Nc1nc(=O)c2c([nH]1)N=C1OC(COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)C(S)C(S)C1N2
ID0010915,Oc1cc(O)cc(O)c1>>O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
ID0010916,C=CC(N)C(=O)O>>N=C(N)NOCCC(N)C(=O)O
ID0010917,*C(=O)C(NC(=O)C(N)CCSC)C(C)C>>*C(=O)C(NC(=O)C(CCSC)NC(C)=O)C(C)C
ID0010918,C[C@@]1(CC(=O)O)C2=CC3=N/C(=C4\N=C(CC5=N[C@@](C)(CC(=C1CCC(=O)O)N2)C(CC(=O)O)=C5CCC(=O)O)[C@](C)(CCC(=O)O)[C@H]4CC(=O)O)[C@@](C)(CC(=O)O)[C@@H]3CCC(=O)O>>CC1OC(=O)C[C@@]2(C)[C@H](CCC(=O)O)C3=CC4=NC(=C(CCC(=O)O)[C@]4(C)CC(=O)O)C[C@]4(C)N=C(CC5=NC(=C(CC(=O)O)[C@@]5(C)CCC(=O)O)C12N3)C(CCC(=O)O)=C4CC(=O)O
ID0010919,CCC1=C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1>>CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
ID0010920,O=C(O)C=Cc1cccc(O)c1O>>O=C(O)/C=C/C1=CC=C[C@H](O)[C@@H]1O
ID0010921,NCCC[C@H](N)CC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1NC1=NC2C(=O)NC[C@@H](O)[C@H]2N1>>NCCC[C@H](N)CC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1NC1=NC(C(=O)O)[C@@H]([C@H](O)CN)N1
ID0010922,CC1(C)CCC=C([C@@H]2CC=C(C(=O)O)CC2)C1>>CC1=CC[C@@H](C2=CCCC(C)(C)C2)CC1
ID0010923,*O[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O>>*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O
ID0010924,*C(=O)OCC(COP(=O)(O)O)OC(*)=O>>*C(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(*)=O
ID0010925,*C(N)C(=O)O>>*C(NO)C(=O)O
ID0010926,OC[C@H]1O[C@@H](Oc2cc(O)cc3[o+]c(-c4ccc(O)c(O)c4)c(O)cc23)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](Oc2cc3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
ID0010927,Oc1ccccc1O>>c1ccc(Nc2ccccc2)cc1
ID0010928,C=C(C)[C@H](CCC(C)=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O>>C=C(C)[C@H](CCC(C)=O)CC(=O)O
ID0010929,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
ID0010930,*NC(=O)C(CCCN=C(N)NC)NC(*)=O>>*NC(=O)C(CCCN=C(N)N(C)C)NC(*)=O
ID0010931,CC1(C)C2CCC1(C)[C@@H](OP(=O)(O)OP(=O)(O)O)C2>>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
ID0010932,NC(Cc1c[nH]c2ccccc12)C(=O)O>>NC(CO)C(=O)O
ID0010933,CNCCCC(=O)O>>CNCCCC(=O)c1ccc(=O)[nH]c1O
ID0010934,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2>>COc1cc2c(cc1O)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2
ID0010935,O=C(O)c1ccccc1NO>>Nc1ccccc1C(=O)O
ID0010936,O=C(O)c1ccccc1O>>Oc1ccccc1O
ID0010937,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C=C1CCC(C(C)C)=C[C@@H]2[C@H](C)CC[C@@H]12
